ham	Oh... Icic... K lor, den meet other day...
ham	What is important is that you prevent dehydration by giving her enough fluids
spam	Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
ham	Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at
ham	Then u drive lor.
ham	Tiwary to rcb.battle between bang and kochi.
ham	Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x
ham	Too late. I said i have the website. I didn't i have or dont have the slippers
ham	Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
ham	Waaaat?? Lololo ok next time then!
ham	Nope. Since ayo travelled, he has forgotten his guy
ham	Great! I have to run now so ttyl!
ham	Alex says he's not ok with you not being ok with it
ham	Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
ham	My sister got placed in birla soft da:-)
ham	Er mw im filled tuth is aight
ham	Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)
ham	Awesome, I'll see you in a bit
ham	Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala
ham	Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...
ham	Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
spam	Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP
ham	I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz
ham	I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
ham	S but mostly not like that.
spam	Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!
ham	Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
ham	Yeah I don't see why not
ham	Not much, just some textin'. How bout you?
ham	Just buy a pizza. Meat lovers or supreme. U get to pick.
ham	Nvm take ur time.
ham	If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
ham	How much is torch in 9ja.
ham	Ok lor. Msg me b4 u call.
ham	Its not that time of the month nor mid of the time?
ham	Ok...
ham	I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
ham	Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
ham	Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
ham	Going on nothing great.bye
spam	Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
ham	Nt yet chikku..simple habba..hw abt u?
spam	WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk
ham	Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!
spam	For sale - arsenal dartboard. Good condition but no doubles or trebles!
spam	FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
ham	"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
ham	Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can
ham	Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out
ham	No, I decided that only people who care about stuff vote and caring about stuff is for losers
ham	Are you the cutest girl in the world or what
ham	Oh yah... We never cancel leh... Haha 
spam	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
ham	Finish liao... U?
ham	Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.
ham	Every day i use to sleep after  &lt;#&gt;  so only.
ham	IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
ham	Thought we could go out for dinner. I'll treat you! Seem ok?
spam	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
ham	Thnx dude. u guys out 2nite?
ham	Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.
ham	K.i will send in  &lt;#&gt;  min:)
spam	Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
spam	Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16
ham	I absolutely LOVE South Park! I only recently started watching the office.
ham	Sorry, I'll call later
spam	8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
ham	See you there! 
ham	Hey mr whats the name of that bill brison book the one about language and words 
ham	Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.
ham	No go. No openings for that room 'til after thanksgiving without an upcharge.
ham	What * u wearing?
ham	Same. Wana plan a trip sometme then
ham	I send the print  outs da.
ham	How much it will cost approx . Per month.
ham	Thank you princess! You are so sexy...
ham	I call you later, don't have network. If urgnt, sms me.
ham	Ü dun need to pick ur gf?
ham	Wat ü doing now?
spam	Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
ham	Hey u still at the gym?
ham	K I'll be there before 4.
ham	Omg how did u know what I ate?
ham	Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx
ham	Sounds great! Are you home now?
ham	Where are you call me.
ham	K:)eng rocking in ashes:)
ham	Just seeing your missed call my dear brother. Do have a gr8 day.
spam	YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
ham	No, its true..k,Do u knw dis no. &lt;#&gt; ?
spam	Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....
ham	You call him now ok i said call him
ham	Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.
ham	Jesus christ bitch I'm trying to give you drugs answer your fucking phone
ham	Guessin you ain't gonna be here before 9?
ham	Lol wtf random. Btw is that your lunch break
ham	Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx
ham	Today am going to college so am not able to atten the class.
ham	Just curious because my cuz asked what I was up to
ham	HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X
ham	Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want
ham	I know you are. Can you pls open the back?
ham	All will come alive.better correct any good looking figure there itself..
ham	"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
spam	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
ham	Heehee that was so funny tho
ham	How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea
ham	Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...
spam	Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p 
ham	Sorry me going home first... Daddy come fetch ü later...
ham	At what time are you coming.
ham	Wa... U so efficient... Gee... Thanx...
spam	SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
ham	The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
ham	No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
ham	Ard 4 lor...
ham	O ic lol. Should play 9 doors sometime yo
ham	Dear how you. Are you ok?
ham	Thinking of u ;) x
spam	Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 
ham	So how's the weather over there?
ham	S:-)kallis wont play in first two odi:-)
spam	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
ham	U call me alter at 11 ok.
ham	HELLO PEACH! MY CAKE TASTS LUSH!
ham	Hi elaine, is today's meeting confirmed?
ham	"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
ham	I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham	U buy newspapers already?
ham	Are you not around or just still asleep? :V
ham	Are you still getting the goods.
ham	Orh i tot u say she now still dun believe.
ham	I am not at all happy with what you saying or doing
ham	So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
ham	JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
ham	Yes. I come to nyc for audiitions and am trying to relocate.
ham	Have a nice day my dear.
ham	Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
ham	No did you check? I got his detailed message now
spam	Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
ham	Just sent you an email – to an address with incomm in it, is that right?
spam	Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
ham	Will it help if we propose going back again tomorrow
spam	YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
ham	Aight I'll grab something to eat too, text me when you're back at mu
spam	Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
ham	Are you staying in town ?
ham	Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....
ham	Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola
ham	hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around
ham	Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks
ham	Havent shopping now lor i juz arrive only
spam	Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007
ham	Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
ham	i felt so...not any conveying reason.. Ese he... What about me?
ham	oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
ham	K. I will sent it again
ham	Do you always celebrate NY's with your family ?
spam	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription
ham	Update your face book status frequently :)
ham	Merry christmas to u too annie!
ham	K da:)how many page you want?
ham	You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
ham	Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.
ham	Yup ü not comin :-(
ham	Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...
spam	Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!
ham	aathi..where are you dear..
ham	Yup, no need. I'll jus wait 4 e rain 2 stop.
ham	I am real, baby! I want to bring out your inner tigress...
ham	For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
ham	Or just do that 6times
ham	I liked the new mobile
ham	Dude got a haircut. Now its breezy up there
ham	Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack
ham	I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
ham	Dear good morning how you feeling dear
ham	It‘s reassuring, in this crazy world.
ham	Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
ham	So do you have samus shoulders yet
ham	The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....
ham	Me, i dont know again oh
ham	Well there's still a bit left if you guys want to tonight
ham	Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
spam	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
ham	Aight, sounds good. When do you want me to come down?
ham	Change again... It's e one next to escalator...
ham	hanks lotsly!
spam	URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
ham	Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?
ham	(You didn't hear it from me)
ham	There're some people by mu, I'm at the table by lambda
ham	My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...
ham	Then anything special?
ham	Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham	Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
ham	Shall i come to get pickle
ham	Aight, we'll head out in a few
ham	If I was I wasn't paying attention
ham	Yeah, we got one lined up for us
ham	Are you available for soiree on June 3rd?
spam	09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!
ham	Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...
ham	Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary
ham	Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.
ham	It took Mr owl 3 licks
spam	Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
ham	Speaking of does he have any cash yet?
ham	Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2
spam	Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
ham	Total disappointment, when I texted you was the craziest shit got :(
ham	You call times job today ok umma and ask them to speed up
spam	Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
spam	Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120
ham	Did you get any gift? This year i didnt get anything. So bad
spam	Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs 
ham	K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
ham	Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
ham	Ok lor wat time ü finish?
ham	I will send them to your email. Do you mind  &lt;#&gt;  times per night?
ham	Merry Christmas to you too babe, i love ya *kisses*
ham	Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.
ham	"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn"
ham	There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
ham	I av a new number,  . Wil u only use this one,ta.
spam	In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)
ham	Well if I'm that desperate I'll just call armand again
ham	Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out
ham	Check wid corect speling i.e. Sarcasm
ham	I will come to ur home now
spam	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
ham	I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
ham	Then i buy.
ham	I think chennai well settled?
ham	Oh. U must have taken your REAL Valentine out shopping first.
spam	25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
ham	Ok lor...
ham	Can not use foreign stamps in this country. Good lecture .
ham	Also andros ice etc etc
spam	Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+
ham	Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
ham	Wait 2 min..stand at bus stop
ham	So what about you. What do you remember
ham	* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train
ham	Yes we are chatting too.
ham	Awesome, think we can get an 8th at usf some time tonight?
spam	U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
ham	Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
ham	Staff of placement training in Amrita college.
ham	Also track down any lighters you can find
ham	Sorry,in meeting I'll call later
ham	But i dint slept in afternoon.
ham	Understand. his loss is my gain :) so do you work? School?
spam	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
spam	You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
ham	Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
ham	Ball is moving a lot.will spin in last :)so very difficult to bat:)
ham	Me i'm not workin. Once i get job...
ham	Where r e meeting tmr?
ham	Okay same with me. Well thanks for the clarification
ham	If u sending her home first it's ok lor. I'm not ready yet.
ham	Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........
ham	I am late. I will be there at
ham	I'll let you know when it kicks in
ham	Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)
ham	Hey you can pay. With salary de. Only  &lt;#&gt; .
spam	SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info
ham	Remember to ask alex about his pizza
ham	Me also da, i feel yesterday night  wait til 2day night dear.
ham	I don't have anybody's number, I still haven't thought up a tactful way to ask alex
ham	Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...
ham	Dude u knw also telugu..thts gud..k, gud nyt..
ham	Great comedy..cant stop laughing da:)
ham	Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical
ham	Ok... Sweet dreams...
ham	Lol you forgot it eh ? Yes, I'll bring it in babe
ham	What happen dear. Why you silent. I am tensed
ham	Didn't try, g and I decided not to head out
ham	Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
ham	Hey leave it. not a big deal:-) take care.
ham	Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...
ham	I went to project centre
ham	Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
ham	What???? Hello wats talks email address?
ham	K come to nordstrom when you're done
ham	Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...
ham	Ooooooh I forgot to tell u I can get on yoville on my phone
ham	What your plan for pongal?
ham	We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us
ham	Its a site to simulate the test. It just gives you very tough questions to test your readiness.
ham	No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
ham	Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...
ham	Lol your always so convincing.
spam	Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
ham	Hows that watch resizing
ham	How long does it take to get it.
ham	I might go 2 sch. Yar at e salon now v boring.
ham	K. I will sent it again
ham	You will be in the place of that man
ham	Did you stitch his trouser
ham	No worries, hope photo shoot went well. have a spiffing fun at workage. 
ham	Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola
ham	Dunno lei he neva say...
ham	Anything lar...
ham	"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."
ham	C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.
ham	Later i guess. I needa do mcat study too.
ham	Cool, text me when you head out
ham	Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home
spam	Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
ham	Do you like Italian food?
ham	R u over scratching it?
spam	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription
ham	He also knows about lunch menu only da. . I know
ham	I'm awake oh. What's up.
ham	Sorry de i went to shop.
ham	Yes, my reg is  Ciao!
ham	THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C
spam	FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
ham	Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
ham	Can not use foreign stamps in this country.
ham	Are you willing to go for apps class.
ham	We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
spam	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
ham	Id have to check but there's only like 1 bowls worth left
ham	O shore are you takin the bus
ham	He needs to stop going to bed and make with the fucking dealing
ham	Not from this campus. Are you in the library?
spam	You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
spam	Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
spam	Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
ham	Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
spam	URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
ham	Tell dear what happen to you. Why you talking to me like an alian
ham	Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon
ham	Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
spam	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
ham	Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
ham	Remember on that day..
ham	Text her. If she doesnt reply let me know so i can have her log in
ham	Sorry, I'll call later
ham	U don't remember that old commercial?
ham	No rushing. I'm not working. I'm in school so if we rush we go hungry.
ham	Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
ham	Did you see that film:)
ham	Well welp is sort of a semiobscure internet thing
ham	He will, you guys close?
ham	cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
ham	V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
ham	His bday real is in april .
ham	Talk to g and x about that
ham	Aight what time you want me to come up?
ham	ok. I am a gentleman and will treat you with dignity and respect.
ham	Wat time do u wan 2 meet me later?
ham	"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng..."
ham	Now got tv 2 watch meh? U no work today?
ham	Where @
spam	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
spam	Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg
ham	Why you keeping me away like this
ham	My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar
ham	From here after The performance award is calculated every two month.not for current one month period..
ham	Sir, waiting for your letter.
ham	Aiyah then i wait lor. Then u entertain me. Hee...
ham	Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
ham	Ok. I only ask abt e movie. U wan ktv oso?
ham	Ranjith cal drpd Deeraj and deepak 5min hold
spam	FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
ham	Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
ham	DO NOT B LATE LOVE MUM
ham	I wont touch you with out your permission.
